"Howard Da Silva","actor","Lost Weekend, The", "true"
"Howard Duff","actor","Kramer vs. Kramer", "true"
"Howard St. John","actor","Born Yesterday", "true"
"Hoyt Axton","actor","Gremlins", "true"
"Hubert Kounde","actor","The Constant Gardener", "true"
"Hugh Bonneville","actor","Iris", "true"
"Hugh Griffith","actor","Ben-Hur", "true"
"Hugh Griffith","actor","Tom Jones", "true"
"Hugh Jackman","actor","X-Men Origins: Wolverine", "true"
"Hugh Jackman","actor","X2", "true"
"Hugh Jackman","actor","X-Men", "true"
"Hugh Jackman","actor","X-Men: The Last Stand", "true"
"Hugh Laurie","actor","Monsters vs Aliens", "true"
"Hugh Laurie","actor","101 Dalmatians", "true"
"Hugh Laurie","actor","Stuart Little", "true"
"Hugh Marlowe","actor","Twelve OClock High", "true"
"Hugo Weaving","actor","Matrix, The", "true"
"Hugo Weaving","actor","Captain America: The First Avenger", "true"
"Hume Cronyn","actor","Cocoon", "true"
"Humphrey Bogart","actor","African Queen, The", "true"
"Humphrey Bogart","actor","Key Largo", "true"
"Humphrey Bogart","actor","Treasure of the Sierra Madre, The", "true"
"Humphrey Bogart","actor","Casablanca", "true"
"Humphrey Bogart","actor","Barefoot Contessa, The", "true"
"Iain Glen","actor","Lara Croft: Tomb Raider", "true"
"Ian Charleson","actor","Chariots of Fire", "true"
"Ian Holm","actor","Ratatouille", "true"
"Ian Keith","actor","Divine Lady, The", "true"
"Ian Keith","actor","Two Arabian Knights", "true"
"Ian McDiarmid","actor","Star Wars: Episode III - Revenge of the Sith", "true"
"Ian McKellen","actor","Lord of the Rings: The Two Towers, The", "true"
"Ian McKellen","actor","X2", "true"
"Ian McKellen","actor","X-Men", "true"
"Ian McKellen","actor","X-Men: The Last Stand", "true"
"Ian McKellen","actor","The Da Vinci Code", "true"
"Ian McShane","actor","Kung Fu Panda", "true"
"Ian McShane","actor","Pirates of the Caribbean: On Stranger Tides", "true"
"Inga Swenson","actor","Miracle Worker, The", "true"
"Ingrid Bergman","actor","Casablanca", "true"
"Ingrid Bergman","actor","Cactus Flower", "true"
"Ingrid Bergman","actor","Gaslight", "true"
"Ingrid Bergman","actor","Murder on the Orient Express", "true"
"Ingrid Bergman","actor","For Whom the Bell Tolls", "true"
"Ingrid Bergman","actor","Anastasia", "true"
"Ioan Gruffudd","actor","Fantastic Four", "true"
"Irene Bedard","actor","Pocahontas", "true"
"Irene Dunne","actor","Cimarron", "true"
"Irene Dunne","actor","Awful Truth, The", "true"
"Irene Manning","actor","Yankee Doodle Dandy", "true"
"Irene Papas","actor","Alexis Zorbas", "true"
"Irene Rich","actor","Champ, The", "true"
"Isa Crino","actor","Lilies of the Field", "true"
"Isla Fisher","actor","Wedding Crashers", "true"
"Ivan Dixon","actor","Patch of Blue, A", "true"
"J. Farrell MacDonald","actor","In Old Arizona", "true"
"J.D. Cannon","actor","Cool Hand Luke", "true"
"Jack Albertson","actor","Subject Was Roses, The", "true"
"Jack Black","actor","Shark Tale", "true"
"Jack Black","actor","Kung Fu Panda 2", "true"
"Jack Black","actor","Kung Fu Panda", "true"
"Jack Black","actor","Ice Age", "true"
"Jack Black","actor","King Kong", "true"
"Jack Carson","actor","Mildred Pierce", "true"
"Jack Davenport","actor","Pirates of the Caribbean: The Curse of the Black Pearl", "true"
"Jack Davenport","actor","Pirates of the Caribbean: Dead Mans Chest", "true"
"Jack Davenport","actor","Pirates of the Caribbean: At Worlds End", "true"
"Jack Gilford","actor","Save the Tiger", "true"
"Jack Gilford","actor","Cocoon", "true"
"Jack Hawkins","actor","Bridge on the River Kwai, The", "true"
"Jack Hawkins","actor","Lawrence of Arabia", "true"
"Jack Hawkins","actor","Ben-Hur", "true"
"Jack Kruschen","actor","Apartment, The", "true"
"Jack Lemmon","actor","Apartment, The", "true"
"Jack Lemmon","actor","Save the Tiger", "true"
"Jack Lemmon","actor","Mister Roberts", "true"
"Jack Lemmon","actor","Fortune Cookie, The", "true"
"Jack Murdock","actor","Rain Man", "true"
"Jack Nicholson","actor","Terms of Endearment", "true"
"Jack Nicholson","actor","Few Good Men, A", "true"
"Jack Nicholson","actor","Batman", "true"
"Jack Nicholson","actor","The Departed", "true"
"Jack Nicholson","actor","Prizzis Honor", "true"
"Jack Nicholson","actor","Reds", "true"
"Jack Nicholson","actor","As Good As It Gets", "true"
"Jack Nicholson","actor","One Flew Over the Cuckoos Nest", "true"
"Jack Nicholson","actor","Anger Management", "true"
"Jack Palance","actor","City Slickers", "true"
"Jack Raymond","actor","Last Command, The", "true"
"Jack Warden","actor","All the Presidents Men", "true"
"Jack Warden","actor","Shampoo", "true"
"Jack Warden","actor","Being There", "true"
"Jack Warden","actor","Bullets Over Broadway", "true"
"Jack Weston","actor","Cactus Flower", "true"
"Jackie Chan","actor","Kung Fu Panda 2", "true"
"Jackie Chan","actor","Kung Fu Panda", "true"
"Jackie Chan","actor","Rush Hour 2", "true"
"Jackie Chan","actor","The Karate Kid", "true"
"Jackie Chan","actor","Rush Hour 3", "true"
"Jackie Chan","actor","Rush Hour", "true"
"Jackie Cooper","actor","Skippy", "true"
"Jackie Cooper","actor","Superman", "true"
"Jackie Cooper","actor","Champ, The", "true"
"Jackie Searl","actor","Skippy", "true"
"Jacob Smith","actor","Troy", "true"
"Jacob Stringer","actor","There Will Be Blood", "true"
"Jacob Vargas","actor","Traffic", "true"
"Jacqueline Bisset","actor","Airport", "true"
"Jacqueline Bisset","actor","Murder on the Orient Express", "true"
"Jada Pinkett Smith","actor","Madagascar: Escape 2 Africa", "true"
"Jada Pinkett Smith","actor","Madagascar 3: Europes Most Wanted", "true"
"Jada Pinkett Smith","actor","Madagascar", "true"
"Jaden Smith","actor","The Karate Kid", "true"
"Jaden Smith","actor","The Pursuit of Happyness", "true"
"Jae Head","actor","Hancock", "true"
"Jae Head","actor","The Blind Side", "true"
"Jaimz Woolvett","actor","Unforgiven", "true"
"Jake Gyllenhaal","actor","Brokeback Mountain", "true"
"Jake Gyllenhaal","actor","The Day After Tomorrow", "true"
"Jake Johnson","actor","Talladega Nights: The Ballad of Ricky Bobby", "true"
"Jake Lloyd","actor","Star Wars: Episode I - The Phantom Menace", "true"
"James Brown","actor","Going My Way", "true"
"James Caan","actor","Misery", "true"
"James Caan","actor","Elf", "true"
"James Caan","actor","Godfather, The", "true"
"James Cagney","actor","Mister Roberts", "true"
"James Cagney","actor","Yankee Doodle Dandy", "true"
"James Caviezel","actor","Passion of the Christ, The", "true"
"James Coburn","actor","Affliction", "true"
"James Coburn","actor","Monsters, Inc.", "true"
"James Cosmo","actor","Braveheart", "true"
"James Craig","actor","Kitty Foyle: The Natural History of a Woman", "true"
"James Cromwell","actor","The Artist", "true"
"James Cromwell","actor","The Queen", "true"
"James Cromwell","actor","L.A. Confidential", "true"
"James Cromwell","actor","Green Mile, The", "true"
"James Cromwell","actor","I, Robot", "true"
"James Dean","actor","Giant", "true"
"James Dean","actor","East of Eden", "true"
"James Donald","actor","Lust for Life", "true"
"James Donald","actor","Bridge on the River Kwai, The", "true"
"James Dunn","actor","Tree Grows in Brooklyn, A", "true"
"James Dunn","actor","Bad Girl", "true"
"James Fox","actor","Passage to India, A", "true"
"James Frain","actor","TRON: Legacy", "true"
"James Franco","actor","Milk", "true"
"James Franco","actor","Spider-Man", "true"
"James Franco","actor","Spider-Man 2", "true"
"James Franco","actor","Spider-Man 3", "true"
"James Franco","actor","Rise of the Planet of the Apes", "true"
"James Garner","actor","Sayonara", "true"
"James Gleason","actor","Free Soul, A", "true"
"James Gleason","actor","Tree Grows in Brooklyn, A", "true"
"James Karen","actor","The Pursuit of Happyness", "true"
"James Keane","actor","Crazy Heart", "true"
"James Marsden","actor","X-Men", "true"
"James Marsden","actor","Superman Returns", "true"
"James McAvoy","actor","The Last King of Scotland", "true"
"James Naughton","actor","Paper Chase, The", "true"
"James Rebhorn","actor","Scent of a Woman", "true"
"James Remar","actor","What Lies Beneath", "true"
"James Robinson","actor","Braveheart", "true"
"James Stewart","actor","You Cant Take It with You", "true"
"James Stewart","actor","Philadelphia Story, The", "true"
"James Stewart","actor","Harvey", "true"
"Jameson Thomas","actor","It Happened One Night", "true"
"Jami Gertz","actor","Twister", "true"
"Jamie Foxx","actor","Ray", "true"
"Jamie Foxx","actor","Dreamgirls", "true"
"Jamie Lee Curtis","actor","True Lies", "true"
"Jamie Lee Curtis","actor","Fish Called Wanda, A", "true"
"Jane Alexander","actor","Kramer vs. Kramer", "true"
"Jane Darwell","actor","Grapes of Wrath, The", "true"
"Jane Fonda","actor","Cat Ballou", "true"
"Jane Fonda","actor","Julia", "true"
"Jane Fonda","actor","Coming Home", "true"
"Jane Fonda","actor","They Shoot Horses, Dont They?", "true"
"Jane Fonda","actor","Klute", "true"
"Jane Fonda","actor","On Golden Pond", "true"
"Jane Fonda","actor","California Suite", "true"
"Jane Lynch","actor","Talladega Nights: The Ballad of Ricky Bobby", "true"
"Jane Lynch","actor","Alvin and the Chipmunks", "true"
"Jane Withers","actor","Giant", "true"
"Jane Wyatt","actor","None But the Lonely Heart", "true"
"Jane Wyman","actor","Johnny Belinda", "true"
"Jane Wyman","actor","Lost Weekend, The", "true"
"Janet Gaynor","actor","Seventh Heaven", "true"
"Jared Harris","actor","Sherlock Holmes: A Game of Shadows", "true"
"Jason Alexander","actor","Pretty Woman", "true"
"Jason Bateman","actor","Hancock", "true"
"Jason Bateman","actor","Juno", "true"
"Jason Biggs","actor","American Pie 2", "true"
"Jason Boyd","actor","Harry Potter and the Order of the Phoenix", "true"
"Jason Davis","actor","Talladega Nights: The Ballad of Ricky Bobby", "true"
"Jason Flemyng","actor","Clash of the Titans", "true"
"Jason Fricchione","actor","Ice Age: Dawn of the Dinosaurs", "true"
"Jason Lee","actor","Alvin and the Chipmunks: The Squeakquel", "true"
"Jason Lee","actor","Alvin and the Chipmunks", "true"
"Jason Lee","actor","The Incredibles", "true"
"Jason Miller","actor","Exorcist, The", "true"
"Jason Robards","actor","Melvin and Howard", "true"
"Jason Robards","actor","Julia", "true"
"Jason Robards","actor","Thousand Clowns, A", "true"
"Jason Robards","actor","All the Presidents Men", "true"
"Jason Segel","actor","Despicable Me", "true"
"Jason Segel","actor","Knocked Up", "true"
"Jason Weaver","actor","Lion King, The", "true"
"Javier Bardem","actor","No Country for Old Men", "true"
"Javier Bardem","actor","Vicky Cristina Barcelona", "true"
"Jay Baruchel","actor","Million Dollar Baby", "true"
"Jay Baruchel","actor","How to Train Your Dragon", "true"
"Jay O. Sanders","actor","The Day After Tomorrow", "true"
"Jayma Mays","actor","Paul Blart: Mall Cop", "true"
"Jean Arthur","actor","More the Merrier, The", "true"
"Jean Arthur","actor","Mr. Deeds Goes to Town", "true"
"Jean Arthur","actor","You Cant Take It with You", "true"
"Jean Dujardin","actor","The Artist", "true"
"Jean Hersholt","actor","Sin of Madelon Claudet, The", "true"
"Jean Peters","actor","Viva Zapata!", "true"
"Jean Reno","actor","Godzilla", "true"
"Jean Reno","actor","Mission: Impossible", "true"
"Jean Reno","actor","The Da Vinci Code", "true"
"Jean Seberg","actor","Airport", "true"
"Jean Simmons","actor","Elmer Gantry", "true"
"Jean Simmons","actor","Big Country, The", "true"
"Jean Simmons","actor","Spartacus", "true"
"Jean Smart","actor","Bringing Down the House", "true"
"Jean-Paul Belmondo","actor","Ciociara, La", "true"
"Jean-Paul Rouve","actor","Mome, La", "true"
"Jeanette Hain","actor","The Reader", "true"
"Jeanne Crain","actor","Letter to Three Wives, A", "true"
"Jeanne Tripplehorn","actor","Firm, The", "true"
"Jeff Bridges","actor","Last Picture Show, The", "true"
"Jeff Bridges","actor","TRON: Legacy", "true"
"Jeff Bridges","actor","Crazy Heart", "true"
"Jeff Bridges","actor","True Grit", "true"
"Jeff Bridges","actor","Iron Man", "true"
"Jeff Bridges","actor","Fisher King, The", "true"
"Jeff Conaway","actor","Grease", "true"
"Jeff Daniels","actor","Terms of Endearment", "true"
"Jeff Daniels","actor","101 Dalmatians", "true"
"Jeff Garlin","actor","WALL-E", "true"
"Jeff Goldblum","actor","Lost World: Jurassic Park, The", "true"
"Jeff Goldblum","actor","Jurassic Park", "true"
"Jeff Goldblum","actor","Independence Day", "true"
"Jeffrey Garcia","actor","Happy Feet", "true"
"Jeffrey Jones","actor","Ed Wood", "true"
"Jeffrey Tambor","actor","How the Grinch Stole Christmas", "true"
"Jeffrey Wright","actor","Syriana", "true"
"Jeffrey Wright","actor","Casino Royale", "true"
"Jemaine Clement","actor","Men in Black 3", "true"
"Jennie Linden","actor","Women in Love", "true"
"Jennifer Aniston","actor","Bruce Almighty", "true"
"Jennifer Connelly","actor","Hulk", "true"
"Jennifer Connelly","actor","Beautiful Mind, A", "true"
"Jennifer Connelly","actor","Pollock", "true"
"Jennifer Garner","actor","Juno", "true"
"Jennifer Hudson","actor","Dreamgirls", "true"
"Jennifer Jones","actor","Song of Bernadette, The", "true"
"Jennifer Lawrence","actor","The Hunger Games", "true"
"Jennifer Tilly","actor","Bullets Over Broadway", "true"
"Jeremy Davies","actor","Saving Private Ryan", "true"
"Jeremy Irons","actor","Lion King, The", "true"
"Jeremy Irons","actor","Reversal of Fortune", "true"
"Jeremy Renner","actor","Mission: Impossible - Ghost Protocol", "true"
"Jeremy Renner","actor","The Hurt Locker", "true"
"Jeremy Slate","actor","True Grit", "true"
"Jerry OConnell","actor","Jerry Maguire", "true"
"Jerry Orbach","actor","Beauty and the Beast", "true"
"Jerry Reed","actor","Waterboy, The", "true"
"Jerzy Kosinski","actor","Reds", "true"
"Jess Hahn","actor","Topkapi", "true"
"Jessica Alba","actor","Fantastic Four", "true"
"Jessica Chastain","actor","The Help", "true"
"Jessica Lange","actor","Blue Sky", "true"
"Jessica Lange","actor","Tootsie", "true"
"Jessica Tandy","actor","Driving Miss Daisy", "true"
"Jihmi Kennedy","actor","Glory", "true"
"Jill Eikenberry","actor","Arthur", "true"
"Jim Broadbent","actor","The Iron Lady", "true"
"Jim Broadbent","actor","Iris", "true"
"Jim Broadbent","actor","Harry Potter and the Half-Blood Prince", "true"
"Jim Carrey","actor","How the Grinch Stole Christmas", "true"
"Jim Carrey","actor","Horton Hears a Who!", "true"
"Jim Carrey","actor","Liar Liar", "true"
"Jim Carrey","actor","Batman Forever", "true"
"Jim Carrey","actor","Bruce Almighty", "true"
"Jim King","actor","Blair Witch Project, The", "true"
"Jim Varney","actor","Toy Story", "true"
"Jo Van Fleet","actor","East of Eden", "true"
"Joan Blondell","actor","Tree Grows in Brooklyn, A", "true"
"Joan Chen","actor","Last Emperor, The", "true"
"Joan Crawford","actor","Grand Hotel", "true"
"Joan Crawford","actor","Mildred Pierce", "true"
"Joan Cusack","actor","Runaway Bride", "true"
"Joan Cusack","actor","Toy Story 3", "true"
"Joan Cusack","actor","Toy Story 2", "true"
"Joan Fontaine","actor","Rebecca", "true"
"Joan Fontaine","actor","Suspicion", "true"
"Joan Greenwood","actor","Tom Jones", "true"
"Joan Leslie","actor","Sergeant York", "true"
"Joan Leslie","actor","Yankee Doodle Dandy", "true"
"Joan Plowright","actor","Bringing Down the House", "true"
"Joan Plowright","actor","101 Dalmatians", "true"
"Joanna Cassidy","actor","Who Framed Roger Rabbit", "true"
"Joanne DiMauro","actor","Mighty Aphrodite", "true"
"Joanne Dru","actor","All the Kings Men", "true"
"Joanne Woodward","actor","Three Faces of Eve, The", "true"
"Joaquin Phoenix","actor","Signs", "true"
"Joaquin Phoenix","actor","Walk the Line", "true"
"Joaquin Phoenix","actor","Gladiator", "true"
"Jobyna Ralston","actor","Wings", "true"
"Jodie Foster","actor","Accused, The", "true"
"Jodie Foster","actor","Silence of the Lambs, The", "true"
"Joe Brown","actor","In Old Arizona", "true"
"Joe Mantell","actor","Marty", "true"
"Joe Morton","actor","Terminator 2: Judgment Day", "true"
"Joe Morton","actor","What Lies Beneath", "true"
"Joe Pantoliano","actor","Fugitive, The", "true"
"Joe Pantoliano","actor","Matrix, The", "true"
"Joe Pesci","actor","Lethal Weapon 3", "true"
"Joe Pesci","actor","Home Alone 2: Lost in New York", "true"
"Joe Pesci","actor","Lethal Weapon 2", "true"
"Joe Pesci","actor","Lethal Weapon 4", "true"
"Joe Pesci","actor","Goodfellas", "true"
"Joe Pesci","actor","Home Alone", "true"
"Joe Pesci","actor","My Cousin Vinny", "true"
"Joe Pesci","actor","Raging Bull", "true"
"Joel Grey","actor","Cabaret", "true"
"Joel McCrea","actor","More the Merrier, The", "true"
"Joel McCrea","actor","Come and Get It", "true"
"Joel McHale","actor","Ted", "true"
"Joely Richardson","actor","101 Dalmatians", "true"
"Joey Lauren Adams","actor","Big Daddy", "true"
"John Ashton","actor","Beverly Hills Cop II", "true"
"John Ashton","actor","Beverly Hills Cop", "true"
"John Bach","actor","Lord of the Rings: The Return of the King, The", "true"
"John Barrymore","actor","Grand Hotel", "true"
"John Belushi","actor","Animal House", "true"
"John C. McGinley","actor","Wall Street", "true"
"John C. Reilly","actor","Chicago", "true"
"John C. Reilly","actor","The Aviator", "true"
"John Carradine","actor","Stagecoach", "true"
"John Carradine","actor","Grapes of Wrath, The", "true"
"John Cassavetes","actor","Rosemarys Baby", "true"
"John Castle","actor","The Lion in Winter", "true"
"John Cazale","actor","Deer Hunter, The", "true"
"John Cazale","actor","Godfather: Part II, The", "true"
"John Cleese","actor","Fish Called Wanda, A", "true"
"John Corbett","actor","My Big Fat Greek Wedding", "true"
"John Cusack","actor","Bullets Over Broadway", "true"
"John Cusack","actor","2012", "true"
"John Derek","actor","All the Kings Men", "true"
"John Eldredge","actor","Dangerous", "true"
"John Garfield","actor","Gentlemans Agreement", "true"
"John Gielgud","actor","Gandhi", "true"
"John Gielgud","actor","Arthur", "true"
"John Goodman","actor","Flintstones, The", "true"
"John Goodman","actor","The Artist", "true"
"John Goodman","actor","Monsters, Inc.", "true"
"John Hannah","actor","The Mummy", "true"
"John Hannah","actor","Mummy Returns, The", "true"
"John Heard","actor","Trip to Bountiful, The", "true"
"John Heard","actor","Home Alone 2: Lost in New York", "true"
"John Heard","actor","Home Alone", "true"
"John Hillerman","actor","Paper Moon", "true"
"John Houseman","actor","Paper Chase, The", "true"
"John Howard","actor","Philadelphia Story, The", "true"
"John Ireland","actor","All the Kings Men", "true"
"John Kassir","actor","Pocahontas", "true"
"John Laurie","actor","Hamlet", "true"
"John Leguizamo","actor","Ice Age", "true"
"John Leguizamo","actor","Ice Age: The Meltdown", "true"
"John Lithgow","actor","Rise of the Planet of the Apes", "true"
"John Lithgow","actor","Shrek", "true"
"John Lone","actor","Last Emperor, The", "true"
"John Lone","actor","Rush Hour 2", "true"
"John Malkovich","actor","Killing Fields, The", "true"
"John Malkovich","actor","Places in the Heart", "true"
"John McGiver","actor","Midnight Cowboy", "true"
"John Megna","actor","To Kill a Mockingbird", "true"
"John Meillon","actor","Crocodile Dundee", "true"
"John Mills","actor","Ryans Daughter", "true"
"John Mills","actor","Goodbye, Mr. Chips", "true"
"John Ortiz","actor","Fast & Furious", "true"
"John Payne","actor","Razors Edge, The", "true"
"John Payne","actor","Miracle on 34th Street", "true"
"John Randolph","actor","Prizzis Honor", "true"
"John Rhys-Davies","actor","Raiders of the Lost Ark", "true"
"John Rhys-Davies","actor","Indiana Jones and the Last Crusade", "true"
"John Savage","actor","Deer Hunter, The", "true"
"John Spencer","actor","Rock, The", "true"
"John St. Polis","actor","Coquette", "true"
"John Travolta","actor","Look Whos Talking", "true"
"John Travolta","actor","Grease", "true"
"John Travolta","actor","Wild Hogs", "true"
"John Travolta","actor","Saturday Night Fever", "true"
"John Turturro","actor","Color of Money, The", "true"
"John Turturro","actor","Transformers: Dark of the Moon", "true"
"John Turturro","actor","Transformers: Revenge of the Fallen", "true"
"John Vernon","actor","Animal House", "true"
"John Wayne","actor","True Grit", "true"
"John Wayne","actor","Stagecoach", "true"
"John Wayne","actor","Quiet Man, The", "true"
"Johnny A. Sanchez","actor","Happy Feet", "true"
"Johnny Depp","actor","Pirates of the Caribbean: At Worlds End", "true"
"Johnny Depp","actor","Alice in Wonderland", "true"
"Johnny Depp","actor","Ed Wood", "true"
"Johnny Depp","actor","Pirates of the Caribbean: The Curse of the Black Pearl", "true"
"Johnny Depp","actor","Pirates of the Caribbean: On Stranger Tides", "true"
"Johnny Depp","actor","Charlie and the Chocolate Factory", "true"
"Johnny Depp","actor","Pirates of the Caribbean: Dead Mans Chest", "true"
"Johnny Knoxville","actor","Men in Black II", "true"
"Johnny Mack Brown","actor","Coquette", "true"
"Jon Gries","actor","Taken", "true"
"Jon Stewart","actor","Big Daddy", "true"
"Jon Voight","actor","Pearl Harbor", "true"
"Jon Voight","actor","Lara Croft: Tomb Raider", "true"
"Jon Voight","actor","National Treasure: Book of Secrets", "true"
"Jon Voight","actor","National Treasure", "true"
"Jon Voight","actor","Midnight Cowboy", "true"
"Jon Voight","actor","Mission: Impossible", "true"
"Jon Voight","actor","Coming Home", "true"
"Jonah Hill","actor","How to Train Your Dragon", "true"
"Jonathan Freeman","actor","Aladdin", "true"
"Jonathan Ke Quan","actor","Indiana Jones and the Temple of Doom", "true"
"Jonathan Lipnicki","actor","Stuart Little", "true"
"Jonathan Loughran","actor","Anger Management", "true"
"Jonathan Sagall","actor","Schindlers List", "true"
"Jonathan Taylor Thomas","actor","Lion King, The", "true"
"Jordan Nagai","actor","Up", "true"
"Jordana Brewster","actor","Fast & Furious", "true"
"Jordana Brewster","actor","Fast Five", "true"
"Jordana Brewster","actor","Fast and the Furious, The", "true"
"Jordi Molla","actor","Bad Boys II", "true"
"Jose Ferrer","actor","Cyrano de Bergerac", "true"
"Jose Lewgoy","actor","Kiss of the Spider Woman", "true"
"Jose Luis de Villalonga","actor","Darling", "true"
"Joseph Bennett","actor","Howards End", "true"
"Joseph Cali","actor","Saturday Night Fever", "true"
"Joseph Cotten","actor","Farmers Daughter, The", "true"
"Joseph Cotten","actor","Gaslight", "true"
"Joseph Fiennes","actor","Shakespeare in Love", "true"
"Joseph Gordon-Levitt","actor","G.I. Joe: The Rise of Cobra", "true"
"Joseph Gordon-Levitt","actor","Inception", "true"
"Joseph Gordon-Levitt","actor","The Dark Knight Rises", "true"
"Joseph Mussey","actor","There Will Be Blood", "true"
"Joseph Schildkraut","actor","Life of Emile Zola, The", "true"
"Joseph Schildkraut","actor","Diary of Anne Frank, The", "true"
"Joseph Williams","actor","Lion King, The", "true"
"Joseph Wiseman","actor","Viva Zapata!", "true"
"Josephine Hull","actor","Harvey", "true"
"Josephine Hutchinson","actor","Story of Louis Pasteur, The", "true"
"Josh Brolin","actor","Milk", "true"
"Josh Brolin","actor","Men in Black 3", "true"
"Josh Brolin","actor","No Country for Old Men", "true"
"Josh Brolin","actor","True Grit", "true"
"Josh Duhamel","actor","Transformers: Revenge of the Fallen", "true"
"Josh Duhamel","actor","Transformers: Dark of the Moon", "true"
"Josh Duhamel","actor","Transformers", "true"
"Josh Evans","actor","Born on the Fourth of July", "true"
"Josh Hartnett","actor","Pearl Harbor", "true"
"Josh Lucas","actor","Hulk", "true"
"Josh Pais","actor","Teenage Mutant Ninja Turtles", "true"
"Josh Peck","actor","Ice Age: The Meltdown", "true"
"Joshua Leonard","actor","Blair Witch Project, The", "true"
"Joss Ackland","actor","Lethal Weapon 2", "true"
"Judd Hirsch","actor","Ordinary People", "true"
"Judd Hirsch","actor","Independence Day", "true"
"Jude Law","actor","Sherlock Holmes: A Game of Shadows", "true"
"Jude Law","actor","Sherlock Holmes", "true"
"Jude Law","actor","Cold Mountain", "true"
"Judge Reinhold","actor","Santa Clause, The", "true"
"Judge Reinhold","actor","Beverly Hills Cop", "true"
"Judge Reinhold","actor","Beverly Hills Cop II", "true"
"Judge Reinhold","actor","Santa Clause 2, The", "true"
"Judi Dench","actor","Shakespeare in Love", "true"
"Judi Dench","actor","Casino Royale", "true"
"Judi Dench","actor","Iris", "true"
"Judi Dench","actor","Quantum of Solace", "true"
"Judi West","actor","Fortune Cookie, The", "true"
"Judith Anderson","actor","Rebecca", "true"
"Judith Hoag","actor","Teenage Mutant Ninja Turtles", "true"
"Judy Davis","actor","Passage to India, A", "true"
"Judy Holliday","actor","Born Yesterday", "true"
"Judy Kuhn","actor","Pocahontas", "true"
"Julia Louis-Dreyfus","actor","A Bugs Life", "true"
"Julia Nickson-Soul","actor","Rambo: First Blood Part II", "true"
"Julia Roberts","actor","Erin Brockovich", "true"
"Julia Roberts","actor","Pretty Woman", "true"
"Julia Roberts","actor","Runaway Bride", "true"
"Julia Stiles","actor","The Bourne Ultimatum", "true"
"Julia Stiles","actor","The Bourne Supremacy", "true"
"Julian Glover","actor","Troy", "true"
"Julian McMahon","actor","Fantastic Four", "true"
"Julian Sands","actor","Leaving Las Vegas", "true"
"Julian Sands","actor","Killing Fields, The", "true"
"Julianne Moore","actor","Lost World: Jurassic Park, The", "true"
"Julianne Moore","actor","Hannibal", "true"
"Julianne Moore","actor","Fugitive, The", "true"
"Julianne Moore","actor","Hours, The", "true"
"Julie Andrews","actor","Despicable Me", "true"
"Julie Andrews","actor","Sound of Music, The", "true"
"Julie Andrews","actor","Shrek the Third", "true"
"Julie Andrews","actor","Shrek 2", "true"
"Julie Andrews","actor","Shrek Forever After", "true"
"Julie Andrews","actor","Mary Poppins", "true"
"Julie Ann Emery","actor","Hitch", "true"
"Julie Christie","actor","Darling", "true"
"Julie Christie","actor","Shampoo", "true"
"Julie Harris","actor","East of Eden", "true"
"Julie Kavner","actor","The Simpsons Movie", "true"
"Julie Walters","actor","Brave", "true"
"Juliette Binoche","actor","English Patient, The", "true"
"June Duprez","actor","None But the Lonely Heart", "true"
"Jurgen Prochnow","actor","Beverly Hills Cop II", "true"
"Justin Bartha","actor","The Hangover", "true"
"Justin Bartha","actor","The Hangover Part II", "true"
"Justin Bartha","actor","National Treasure: Book of Secrets", "true"
"Justin Bartha","actor","National Treasure", "true"
"Justin Braine","actor","Shine", "true"
"Justin Chatwin","actor","War of the Worlds", "true"
"Justin Cooper","actor","Liar Liar", "true"
"Justin Henry","actor","Kramer vs. Kramer", "true"
"Justin Long","actor","Alvin and the Chipmunks: The Squeakquel", "true"
"Justin Long","actor","Alvin and the Chipmunks", "true"
"K Callan","actor","Touch of Class, A", "true"
"Kai Lennox","actor","Beginners", "true"
"Karen Allen","actor","Indiana Jones and the Kingdom of the Crystal Skull", "true"
"Karen Allen","actor","Perfect Storm, The", "true"
"Karen Allen","actor","Raiders of the Lost Ark", "true"
"Karen Disher","actor","Ice Age: Dawn of the Dinosaurs", "true"
"Karen Finley","actor","Philadelphia", "true"
"Karen Lynn Gorney","actor","Saturday Night Fever", "true"
"Karen Morley","actor","Kentucky", "true"
"Karina Arroyave","actor","Crash", "true"
"Karl Malden","actor","On the Waterfront", "true"
"Karl Malden","actor","Streetcar Named Desire, A", "true"
"Karl Malden","actor","Patton", "true"
"Karl Urban","actor","The Bourne Supremacy", "true"
"Kate Beahan","actor","Matrix Revolutions, The", "true"
"Kate Beckinsale","actor","The Aviator", "true"
"Kate Beckinsale","actor","Pearl Harbor", "true"
"Kate Beckinsale","actor","Click", "true"
"Kate Bosworth","actor","Superman Returns", "true"
"Kate Capshaw","actor","Indiana Jones and the Temple of Doom", "true"
"Kate Winslet","actor","Iris", "true"
"Kate Winslet","actor","Titanic", "true"
"Kate Winslet","actor","The Reader", "true"
"Katharine Hepburn","actor","Guess Whos Coming to Dinner", "true"
"Katharine Hepburn","actor","Philadelphia Story, The", "true"
"Katharine Hepburn","actor","African Queen, The", "true"
"Katharine Hepburn","actor","The Lion in Winter", "true"
"Katharine Hepburn","actor","On Golden Pond", "true"
"Katharine Hepburn","actor","Morning Glory", "true"
"Katharine Ross","actor","Graduate, The", "true"
"Katherine Heigl","actor","Knocked Up", "true"
